id_unico	decisao_revisada	confianca	regra	subgrupo_duvida	nucleo_analitico	ano	bases_origem	doi	termos_bloco_a	termos_bloco_b	auditado	titulo	justificativa_reprodutivel
REG_03482	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1049/pbpo193e	operation and maintenance	sustainab	nao	Overhead Electric Power Lines: Theory and practice	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03485	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1080/09537287.2020.1741046	maintenance management	sustainab	nao	A hybrid of industrial maintenance decision making grids	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03487	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1108/ecam-07-2020-0587	operation and maintenance	sustainab	nao	Actionable strategy framework for digital transformation in AECO industry	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03488	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.17531/ein.2021.2.12	maintenance planning; maintenance strategy	sustainab	nao	A novel approach to optimize the maintenance strategies: A case in the hydroelectric power plant	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03490	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1007/978-3-030-45106-6_132		sustainab	nao	Mainstreaming Climate Adaptation in Mozambican Urban Water, Sanitation, and Drainage Sector	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_03491	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.48234/wk68smining	operation and maintenance	sustainab	nao	Underground Mining Heritage Sites: Preservation and Safeguarding	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03492	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1080/09614524.2021.1937546	operation and maintenance	sustainab	nao	Water metering in piped community-based water supply systems: the challenge of balancing social and economic benefits	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_03493	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1016/b978-0-323-90991-4.00010-4	operation and maintenance	sustainab	nao	Solar-Driven Water Treatment: Re-engineering and Accelerating Nature’s Water Cycle	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03494	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1201/9781003134572-56	maintenance management; maintenance planning; maintenance strategy	sustainab	nao	Optimal maintenance management of offshore wind farms by genetic algorithms	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_03495	RELEVANTE	alta	R1_OBJETO_ACAO_CRITERIO	apenas_bloco_b	FALSE	2021	Scopus			sustainab;  sdg	nao	RECORDING, DOCUMENTATION AND SUSTAINABLE DEVELOPMENT IN CULTURAL HERITAGE BUIDINGS: Athens buildings maintenance (1830-1940)	Objeto predial + ação de manutenção/operação/FM/retrofit/avaliação + critério ou contexto verificável.
REG_03496	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1201/9781003161325	operation and maintenance	sustainab	nao	Design of Hydroelectric Power Plants – Step by Step	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03498	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.9755/ejfa.2021.v33.i12.2789		sustainab	nao	Willingness to pay for water management to support sustainable food production in tidal lowlands of South Sumatra, Indonesia	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03501	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1016/b978-0-323-91093-4.00009-3	operation and maintenance	sustainab	nao	Recent advances and technology trends of wind turbines	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03503	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1016/b978-0-323-90991-4.00004-9		sustainab	nao	Issues and risks associated with generation I-IV solar-driven water purification technologies	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03504	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.30521/jes.980467	operation and maintenance	sustainab; greenhouse gas	nao	Predicting cost of dairy farm-based biogas plants: A North American perspective	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03505	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.3362/1756-3488.20-00003	operation and maintenance	sustainab	nao	Improving management of manually emptied pit latrine waste in Nairobi’s urban informal settlements	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03508	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1049/icp.2021.1903	operation and maintenance	sustainab	nao	PROPOSAL OF AN ELECTRIC TECHNICAL MODEL FOR THE IMPROVEMENT OF EFFICIENCY AND ENVIRONMENTAL SUSTAINABILITY IN SHRIMP PRODUCTION	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03509	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1007/978-981-33-4203-3_8		sustainab	nao	Mulching and Weed Management Towards Sustainability	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03510	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1115/msec2021-58639	operation and maintenance; condition assessment	sustainab	nao	Real-time reliability assessment of wind turbine components using a back-propagation neural network and scada data	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_03511	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1080/02692171.2020.1837082	operation and maintenance	sustainab	nao	Rail versus inland water transport: a comparative costs study based on the movement of coal in India	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03512	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1109/ccta48906.2021.9659059	operation and maintenance	sustainab	nao	A nonlinear adaptive resilient observer for fouling detection and localization in direct contact membrane distillation systems	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03513	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.28991/cej-2021-03091636		sustainab	nao	Studying the effects of roads geometry and design parameters on the pavement drainage system	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03514	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1007/978-981-15-8237-0_28	operation and maintenance	sustainab	nao	Rural Governance in Water and Sanitation Management: Empirical Observations and Policy Approach	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_03517	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1007/978-3-030-68004-6_35		sustainab	nao	Application of Modern Technologies for Planning Improvement and Saving on Costs in the Enterprise of the Industry 4.0	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03518	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.13182/psa21-34462	operation and maintenance	sustainab	nao	INTEGRATING HUMAN RELIABILITY ANALYSIS WITH DYNAMIC MODELING OF PHYSICAL SECURITY EFFECTIVENESS	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03519	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.12989/smm.2021.8.2.151	maintenance planning	sustainab; service life	nao	Machine Learning Aided Rail Corrugation Monitoring for Railway Track Maintenance	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_03522	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus		maintenance management	sustainab	nao	European, Asian, Middle Eastern, North African Conference on Management and Information Systems, EAMMIS 2021	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03523	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1002/9781119564522.ch4		greenhouse gas	nao	Safe-Sanitation Adaptive-Integrated Management Systems (SAIMS): A Conceptual Process Tool for Incorporating Resilience	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_03526	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1109/jstars.2021.3098667	operation and maintenance	sustainab	nao	Water Benefit-Based Ecological Index for Urban Ecological Environment Quality Assessments	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03527	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1007/978-3-030-48465-1_61		sustainab	nao	Investigation of Infrastructural Maintenance in Public Institutions in Nigeria	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03532	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus	10.1115/icone28-63134	operation and maintenance	sustainab	nao	Study on the transport mechanism and troubleshooting analysis of spherical fuel in high temperature gas cooled reactor	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03533	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2021	Scopus		operation and maintenance	sustainab; greenhouse gas	nao	Lighting the way to social equality	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03536	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2020	Scopus	10.1088/1757-899x/960/3/032106		sustainab	nao	Towards a responsive understanding of sustainable school architecture	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03537	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2020	Scopus	10.11930/j.issn.1004-9649.202002046	operation and maintenance	life cycle	nao	Optimal Configuration and Economic Study of Hybrid Energy Storage System in Wind and Solar Power Plants	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03542	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2020	Scopus|WoS	10.1016/j.worlddev.2020.105155	operation and maintenance	sustainab; life cycle; life cycle cost; sustainable development goal	nao	Who pays for water? Comparing life cycle costs of water services among several low, medium and high-income utilities	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_03546	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2020	Scopus	10.2478/eoik-2020-0018		sustainab	nao	Foreign Direct Investments and Real Estate. Practice and Models for a Sustainable Territorial Development. The Lombardia Experience.	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03551	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2020	Scopus	10.13198/j.issn.1001-6929.2020.11.12	operation and maintenance	environmental performance	nao	Environmental Performance Assessment of Municipal Wastewater Treatment Plants in China	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_03552	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2020	Scopus	10.1080/00207543.2020.1808257	maintenance management	sustainab	nao	Exploring the impacts and contributions of maintenance function for sustainable manufacturing	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_03553	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2020	Scopus	10.1016/j.rser.2020.110347	maintenance management	sustainab	nao	Survey of maintenance management for photovoltaic power systems	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03555	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2020	Scopus|WoS	10.1021/acs.est.0c04120	operation and maintenance	sustainab	nao	Moving up the Sanitation Ladder while Considering Function: An Assessment of Indigenous Communities, Pit Latrine Users, and Their Perceptions of Resource Recovery Sanitation Technology in Panama	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_03557	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2020	Scopus	10.1002/ird.2516	operation and maintenance	sustainab	nao	Complex adaptive system approach for improved irrigation management: The case of the Gezira scheme in Sudan*	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_03558	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2020	Scopus	10.1016/j.jcou.2020.101291		sustainab	nao	Optimization of CO2biofixation rate by microalgae in a hybrid microfluidic differential carbonator using response surface methodology and desirability function	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03571	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2020	Scopus	10.1088/1757-899x/968/1/012027	operation and maintenance	life cycle	nao	PLM as a sequential round of the technological revolution	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03573	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2020	Scopus	10.1088/1742-6596/1626/1/012060		life cycle	nao	Real Time Energy Efficiency Operational Indicator (EEOI): Simulation Research from the Perspective of Life Cycle Assessment	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03574	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2020	Scopus	10.13334/j.0258-8013.pcsee.200196	operation and maintenance	life-cycle	nao	Review of Wind Turbine Maintenance Based on Condition Monitoring Systems	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_03575	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2020	Scopus	10.13334/j.0258-8013.pcsee.200622	operation and maintenance	life cycle; life cycle cost	nao	Multi-stage Planning of Park-level Integrated Energy System Considering Construction Time Sequence	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03576	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2020	Scopus	10.3846/jcem.2020.13751	maintenance management; maintenance strategy	sustainab	nao	An integrated multi-objectives optimization approach on modelling pavement maintenance strategies for pavement sustainability	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03581	DESCARTAR	media	D5_SEM_ACAO_MANUTENCAO	apenas_bloco_b	FALSE	2020	Scopus	10.1007/s42452-020-03588-z		sustainab; green building; environmental performance	nao	Water consumption pattern and conservation measures in academic building: a case study of Jamshoro Pakistan	Há edificação e sustentabilidade/desempenho, mas sem ação de manutenção/operação/FM suficiente.
REG_03583	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2020	Scopus	10.1016/j.enbuild.2020.110340		green building; life cycle; greenhouse gas	nao	Evaluating the impact of operating energy reduction measures on embodied energy	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03585	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2020	Scopus	10.1109/sges51519.2020.00163		life-cycle	nao	Impacts of various maintenance tasks on life-cycle costs of a power grid project	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_03587	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2020	Scopus	10.1109/ccisp51026.2020.9273481	operation and maintenance	life cycle	nao	A Novel Construction Technology of Enterprise Business Deployment Architecture Based on Containerized Microservice	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
