id_unico,doi,titulo,ano,bases_origem,resumo_presente,classe_pre_triagem,justificativa,sinal_titulo,bloco_a_presente,bloco_b_presente,bloco_c_presente,bloco_d_presente,bloco_tecnologico_presente,bloco_conceitual_presente,termos_bloco_a,termos_bloco_b
REG_04179,10.1063/1.5115937,Life cycle assessment of a reciprocating engine power plant in Bangladesh,2019,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,nao,nao,nao,nao,operation and maintenance,life cycle
REG_04180,10.1108/f-02-2017-0023,Green leases and green leasing in theory and in practice: a state of the art review,2019,Scopus,sim,relevante,Bloco A (facilities management) e Bloco B (sustainab; green building) presentes.,sem_sinal,sim,sim,nao,nao,nao,sim,facilities management,sustainab; green building
REG_04181,10.1108/f-02-2017-0021,Initiatives to integrate operational knowledge in design: a building client perspective,2019,Scopus|WoS,sim,relevante,Bloco A (facilities management; building operation) e Bloco B (sustainab) presentes.,sem_sinal,sim,sim,nao,sim,nao,nao,facilities management; building operation,sustainab
REG_04182,10.1108/f-09-2018-0110,User centric facility maintenance model for public housing,2019,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,nao,nao,nao,,building performance
REG_04183,10.1108/f-02-2017-0014,Energy consultants calculating sustainability for residential buildings,2019,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,nao,nao,nao,nao,,sustainab
REG_04184,10.1108/jchmsd-10-2018-0074,Sustainable built heritage: maintenance management appraisal approach,2019,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,sim,nao,nao,nao,maintenance management,sustainab
REG_04185,10.1108/bepam-10-2018-0125,Life-cycle cost analysis of a short-haul underground freight transportation system for the DFW Airport,2019,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,nao,nao,nao,nao,operation and maintenance,life-cycle
REG_04186,10.1080/09613218.2018.1459004,Text-mining building maintenance work orders for component fault frequency,2019,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco B (sustentabilidade). Requer revisao humana.,sugere_parcial,sim,nao,nao,nao,nao,nao,building maintenance; maintenance management,
REG_04187,10.1080/19368623.2019.1539935,Influencing green technology use behavior in the hospitality industry and the role of the “green champion”,2019,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,sim,nao,nao,,sustainab
REG_04188,10.36680/j.itcon.2019.019,A BIM-based location aware AR collaborative framework for facility maintenance management,2019,Scopus,sim,complementar,"Bloco A presente (maintenance management) com termo tecnologico (bim; building information model), sem Bloco B explicito -- complementar tecnologico.",sugere_parcial,sim,nao,nao,nao,sim,nao,maintenance management,
REG_04189,,Passengers' satisfaction towards railway facilities (RAILQUAL in the central region,2019,Scopus,sim,relevante,Bloco A (facilities management) e Bloco B (sustainab) presentes.,sem_sinal,sim,sim,nao,nao,nao,nao,facilities management,sustainab
REG_04190,10.1016/j.autcon.2019.02.011,Integration of LCA and LCC analysis within a BIM-based environment,2019,Scopus|WoS,sim,relevante,Bloco A (operation and maintenance) e Bloco B (sustainab; life cycle; life cycle cost) presentes.,sem_sinal,sim,sim,sim,nao,sim,sim,operation and maintenance,sustainab; life cycle; life cycle cost
REG_04191,10.1016/j.jobe.2019.100753,A multi-criteria decision-making framework for selecting a suitable maintenance strategy for public buildings using sustainability criteria,2019,Crossref|Scopus|WoS,sim,relevante,Bloco A (maintenance strategy) e Bloco B (sustainab; life-cycle; social criteria) presentes.,sugere_relevante,sim,sim,sim,sim,nao,nao,maintenance strategy,sustainab; life-cycle; social criteria
REG_04192,10.1016/j.jobe.2019.100737,Sustainable building maintenance for safer and healthier cities: Effective strategies for implementing the Mandatory Building Inspection Scheme (MBIS) in Hong Kong,2019,Scopus,sim,relevante,Bloco A (building maintenance) e Bloco B (sustainab) presentes.,sugere_relevante,sim,sim,nao,nao,nao,nao,building maintenance,sustainab
REG_04193,10.3390/su11133653,Sustainable performance measurements for public-private partnership projects: Empirical evidence from China,2019,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,nao,nao,nao,nao,,sustainab
REG_04194,10.1016/j.psep.2019.05.025,Investigating the performance of internet of things based anaerobic digestion of food waste,2019,Scopus|WoS,sim,complementar,"Bloco A presente (operation and maintenance) com termo tecnologico (iot; internet of things), sem Bloco B explicito -- complementar tecnologico.",sem_sinal,sim,nao,nao,sim,sim,nao,operation and maintenance,
REG_04195,10.1145/3352740.3352760,Research on evaluation of green building operation effect based on fuzzy grey clustering method,2019,Scopus,sim,relevante,Bloco A (building operation) e Bloco B (green building) presentes.,sugere_relevante,sim,sim,nao,nao,nao,nao,building operation,green building
REG_04196,10.1088/1755-1315/290/1/012050,Smart BIM-AM Journey to Green Buildings,2019,Scopus,sim,relevante,Bloco A (operation and maintenance) e Bloco B (green building) presentes.,sugere_parcial,sim,sim,nao,nao,sim,nao,operation and maintenance,green building
REG_04197,10.1088/1755-1315/290/1/012058,Possibilities of Using Modern Technologies and Creation of the Current Project Documentation Leading to the Optimal Management of the Building for Sustainable Development,2019,Scopus,sim,relevante,Bloco A (facility management) e Bloco B (sustainab; sustainable development goal) presentes.,sugere_parcial,sim,sim,nao,nao,sim,nao,facility management,sustainab; sustainable development goal
REG_04198,10.1088/1755-1315/290/1/012055,Significant Sustainable Facilities Management (SFM) Practices in the Health Care (HC) Sector,2019,Scopus,sim,relevante,Bloco A (facilities management) e Bloco B (sustainab) presentes.,sugere_relevante,sim,sim,nao,nao,nao,nao,facilities management,sustainab
REG_04199,10.1088/1755-1315/290/1/012108,A Zero Energy House for and by Frank Gehry,2019,Scopus,sim,relevante,Bloco A (building operation) e Bloco B (sustainab) presentes.,sem_sinal,sim,sim,nao,nao,nao,sim,building operation,sustainab
REG_04200,10.1088/1755-1315/290/1/012040,Implementation of the DGNB Framework for Carbon Neutral Buildings and Sites,2019,Scopus,sim,relevante,Bloco A (building operation) e Bloco B (sustainab; climate neutral; carbon neutral) presentes.,sugere_parcial,sim,sim,nao,nao,nao,nao,building operation,sustainab; climate neutral; carbon neutral; net zero; greenhouse gas
REG_04201,10.1088/1755-1315/290/1/012041,The Influence of Technology Performance Durability in the Cost-Optimal Analysis of a ZEB,2019,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,sim,nao,nao,nao,,service life
REG_04202,10.1016/j.jclepro.2019.03.114,A systematic literature review of interoperability in the green Building Information Modeling lifecycle,2019,Scopus|WoS,sim,relevante,Bloco A (operation and maintenance) e Bloco B (sustainab; green building) presentes.,sugere_parcial,sim,sim,sim,nao,sim,nao,operation and maintenance,sustainab; green building
REG_04203,10.1108/ijbpa-10-2017-0049,An Integrated Computerised Maintenance Management System (I-CMMS) for IBS building maintenance,2019,Crossref|Scopus|WoS,sim,relevante,Bloco A (building maintenance; maintenance management) e Bloco B (life cycle) presentes.,sugere_parcial,sim,sim,sim,nao,sim,nao,building maintenance; maintenance management,life cycle
REG_04204,10.1108/f-01-2018-0007,Bridging the gap between sustainable FM and sustainable buildings – an exploratory study of six public buildings in Norway,2019,Scopus|WoS,sim,relevante,Bloco A (facilities management) e Bloco B (sustainab; life cycle) presentes.,sugere_parcial,sim,sim,nao,sim,nao,nao,facilities management,sustainab; life cycle
REG_04205,10.1108/f-01-2018-0017,Ensuring environmental performance in green leases: the role of facilities managers,2019,Scopus|WoS,sim,relevante,Bloco A (facilities management) e Bloco B (sustainab; environmental performance) presentes.,sugere_parcial,sim,sim,nao,nao,nao,nao,facilities management,sustainab; environmental performance
REG_04206,10.1108/f-01-2018-0013,Implementing sustainable facility management: Challenges and barriers encountered by Scandinavian FM practitioners,2019,Scopus,sim,relevante,Bloco A (facility management; facilities management; retrofit) e Bloco B (sustainab) presentes.,sugere_relevante,sim,sim,nao,nao,nao,nao,facility management; facilities management; retrofit,sustainab
REG_04207,,Student energy audits of buildings can be done!,2019,Scopus,sim,relevante,Bloco A (facilities management) e Bloco B (sustainab; green building; life cycle) presentes.,sem_sinal,sim,sim,sim,sim,nao,nao,facilities management,sustainab; green building; life cycle; life cycle cost
REG_04208,10.1007/s40313-019-00451-4,Expert System for an Optimized Asset Management in Electric Power Transmission Systems,2019,Scopus|WoS,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,sim,nao,nao,nao,operation and maintenance,life cycle
REG_04209,10.1007/s10669-018-9713-6,Ranking renewable energy production methods based on economic and environmental criteria using multi-criteria decision analysis,2019,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,sim,nao,nao,nao,,sustainab; environmental criteria
REG_04210,10.1088/1757-899x/518/2/022073,Applications of GIS for Bridges Maintenance Service,2019,Scopus,sim,irrelevante,Nenhum termo de Bloco A nem Bloco B encontrado em titulo+resumo.,sem_sinal,nao,nao,nao,nao,nao,nao,maintenance management,
REG_04211,10.1016/j.autcon.2018.12.023,Building information modeling services reuse for facility management for semiconductor fabrication plants,2019,Scopus,sim,complementar,"Bloco A presente (facility management) com termo tecnologico (bim; building information model), sem Bloco B explicito -- complementar tecnologico.",sugere_parcial,sim,nao,nao,nao,sim,nao,facility management,
REG_04212,10.1016/j.jclepro.2019.02.200,Analyzing the influence factors of the carbon emissions from China's building and construction industry from 2000 to 2015,2019,Scopus|WoS,sim,relevante,Bloco A (building operation) e Bloco B (life cycle) presentes.,sem_sinal,sim,sim,nao,nao,nao,nao,building operation,life cycle
REG_04213,10.19783/j.cnki.pspc.180854,Design and development of SCD file control system based on correlation interval decoupling,2019,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,nao,nao,nao,operation and maintenance,life cycle
REG_04214,10.3390/su11113074,Preliminary service life estimation model for MEP components using case-based reasoning and genetic algorithm,2019,Scopus|WoS,sim,relevante,Bloco A (building maintenance; maintenance management) e Bloco B (sustainab; service life) presentes.,sugere_parcial,sim,sim,nao,nao,nao,nao,building maintenance; maintenance management,sustainab; service life
REG_04215,10.2166/washdev.2019.090,A conceptual evaluation framework for the water and sanitation for health facility improvement tool (WASH FIT),2019,Scopus,sim,relevante,Bloco A (facility management) e Bloco B (sustainab; sustainable development goal) presentes.,sem_sinal,sim,sim,nao,nao,nao,nao,facility management,sustainab; sustainable development goal
REG_04216,,Energy efficiency of chancellery building at Universiti Utara Malaysia,2019,Scopus,sim,relevante,Bloco A (building operation) e Bloco B (building performance) presentes.,sem_sinal,sim,sim,nao,sim,nao,nao,building operation,building performance
REG_04217,10.1680/jmuen.16.00045,Applications of building information modelling for planning and delivery of rapid transit,2019,Scopus,sim,relevante,Bloco A (operation and maintenance) e Bloco B (sustainab) presentes.,sem_sinal,sim,sim,nao,nao,sim,nao,operation and maintenance,sustainab
REG_04218,10.3390/w11061169,Condition assessment of water infrastructures: Application to Segura River Basin (Spain),2019,Scopus,sim,relevante,Bloco A (operation and maintenance; condition assessment) e Bloco B (sustainab) presentes.,sem_sinal,sim,sim,nao,nao,nao,nao,operation and maintenance; condition assessment,sustainab
REG_04219,10.1108/ecam-03-2018-0095,Investment valuation model for sustainable infrastructure systems: Mezzanine debt for water projects,2019,Scopus|WoS,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,sim,nao,nao,nao,operation and maintenance,sustainab
REG_04220,10.1093/ce/zkz001,Wind energy in Brazil: An overview and perspectives under the triple bottom line,2019,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,nao,nao,nao,operation and maintenance,sustainab
REG_04221,10.1088/1742-6596/1222/1/012046,Framework for managing the operations and maintenance of wind farms,2019,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,nao,nao,nao,maintenance strategy,life-cycle
REG_04222,10.1108/ecam-08-2017-0148,Exploring sustainable post-end-of-life of building operations: A systematic literature review,2019,Scopus,sim,relevante,Bloco A (building operation) e Bloco B (sustainab) presentes.,sugere_relevante,sim,sim,nao,nao,nao,nao,building operation,sustainab
REG_04223,,A functional specification-based approach for analyzing the cyber security of end-user interfaces within NPP,2019,Scopus,sim,irrelevante,Nenhum termo de Bloco A nem Bloco B encontrado em titulo+resumo.,sem_sinal,nao,nao,nao,nao,nao,nao,operation and maintenance,
