id_unico|subgrupo_duvida|nucleo_analitico|ano|bases_origem|doi|termos_bloco_a|termos_bloco_b|auditado|titulo
REG_04944|apenas_bloco_b|FALSE|2026|Scopus|10.1007/978-3-032-05592-7_8|maintenance management|life cycle|nao|Implementation of an Asset Management Plan According to ISO 55001 at the Colmito Power Generation Plant—Chile
REG_04947|apenas_bloco_b|FALSE|2026|Scopus|10.1016/j.apenergy.2025.126906||sustainab|nao|Unified system intelligence: Learning energy strategies for optimizing operations, maintenance, and market outcomes
REG_04948|apenas_bloco_b|FALSE|2026|Scopus|10.3724/j.issn.1000-3045.20251227003|operation and maintenance|life cycle|nao|Underground space economy: Industrial foundation and strategic path under connotative development background
REG_04951|apenas_bloco_b|FALSE|2026|Scopus|10.1007/978-3-032-02428-2_8||sustainab|nao|Blockchain Innovations for a Sustainable Circular Economy in Wind Energy
REG_04954|apenas_bloco_b|FALSE|2026|Scopus|10.1007/s10111-026-00881-6|maintenance management|sustainab|nao|Maintenance management in shipping: the intricate interplay between organizations, technology, and humans
REG_04955|apenas_bloco_b|FALSE|2026|"Scopus|WoS"|10.1016/j.rser.2025.116450|operation and maintenance; maintenance strategy|sustainab|nao|A review of multi-horizon decision-making for operation and maintenance of fixed-bottom offshore wind farms
REG_04956|apenas_bloco_b|FALSE|2026|Scopus|10.1109/iciss67859.2026.11453803|operation and maintenance|sustainab|nao|Smart Digital Application for Gram Panchayat-Driven Rural Water Supply Management
REG_04957|apenas_bloco_b|FALSE|2026|Scopus|10.1088/1755-1315/1582/1/012024||environmental performance|nao|The benefits of certifying buildings in operation
REG_04962|apenas_bloco_b|FALSE|2026|Scopus|10.1007/978-3-031-97701-5_3||sustainab; greenhouse gas|nao|Sustainable Decision-Making Framework for Multi-purpose Utility Tunnels Using TOPSIS
REG_04963|apenas_bloco_b|FALSE|2026|Scopus|10.1007/s40098-026-01517-2|operation and maintenance|sustainab; sustainable development goal;  sdg|nao|Enhancing the Reliability of Monopile-Supported Offshore Wind Turbines Through Digital-Twin Framework: State of the Art Review
REG_04964|apenas_bloco_b|FALSE|2026|Scopus|10.1016/j.rser.2025.116252||sustainab|nao|Multi-rotor wind turbines: A review of modern research efforts and challenges
REG_04965|apenas_bloco_b|FALSE|2026|Scopus|||sustainab|nao|Artificial Intelligence Supporting Infrastructure Decisions
REG_04966|apenas_bloco_b|FALSE|2026|"Scopus|WoS"|10.1016/j.aei.2025.103827|operation and maintenance|sustainab|nao|A hybrid metaheuristic for joint decision-making in remanufacturing-integrated operation and maintenance of complex manufacturing systems
REG_04968|apenas_bloco_b|FALSE|2026|Scopus|10.3390/su18010002|operation and maintenance|sustainab|nao|Remotely Operated and Autonomous Underwater Vehicles in Offshore Wind Farms: A Review on Applications, Challenges, and Sustainability Perspectives
REG_04969|apenas_bloco_b|FALSE|2026|Scopus|10.2749/copenhagen.2026.0980|operation and maintenance|sustainab|nao|Recommendations for Stay Cable Systems and Technology for Footbridges
REG_04970|apenas_bloco_b|FALSE|2026|Scopus|10.1007/978-3-032-16764-4_3|maintenance management|sustainab|nao|Integrating Lean and Business Intelligence for Sustainable Maintenance Management
REG_04972|apenas_bloco_b|FALSE|2026|Scopus|10.1007/978-3-032-21154-5_12|maintenance planning|sustainab|nao|Towards Simulation-Driven Framework for Optimising Rail Depot Operations and Maintenance Scheduling
REG_04975|apenas_bloco_b|FALSE|2026|Scopus|||sustainab; service life; net zero|nao|Bridges and Sustainability: Best practice for design, maintenance and replacement
REG_04976|apenas_bloco_b|FALSE|2026|Scopus|10.1007/978-981-95-0269-1_126|operation and maintenance|sustainab|nao|Fault Detection in Wind Turbine Using IoT
REG_04978|apenas_bloco_b|FALSE|2026|Scopus|10.16030/j.heg.202502066|operation and maintenance|sustainab|nao|Application status and prospect of digital twin technology in mining field
REG_04979|apenas_bloco_b|FALSE|2026|Scopus|10.1007/s10973-025-15179-4||sustainab|nao|Analysis of thermal energy storage in batch processes using phase change materials
REG_04981|apenas_bloco_b|FALSE|2026|Scopus|10.1109/access.2026.3691180|operation and maintenance|environmental performance|nao|Techno-Economic Assessment of Battery Energy Storage Technologies and Energy Management Strategies for Hydrogen Hosting Capacity in Microgrids
REG_04983|apenas_bloco_b|FALSE|2026|Scopus|10.5220/0013798100004055||sustainab|nao|Simulation-Based Energy Efficiency Analysis of Lighting Systems in Outpatient Hospital Areas: A Case Study
REG_04984|apenas_bloco_b|FALSE|2026|Scopus|10.1007/978-3-032-13828-6_127|operation and maintenance|sustainab|nao|Modeling, Design, and Operation Maintenance for Long Campaign Life Blast Furnace Hearth
REG_04986|apenas_bloco_b|FALSE|2026|Scopus|10.1109/iceaai68945.2026.11442529|operation and maintenance|sustainab|nao|Research on Online Monitoring Technology of Flexible Support for Mountainous Photovoltaic Applications
REG_04988|apenas_bloco_b|FALSE|2026|Scopus|10.1007/978-3-032-24338-6_5||sustainab|nao|Energy-Efficient and Sustainable Rail Vehicles with Intelligent Technologies and Performance Evaluation
REG_04989|apenas_bloco_b|FALSE|2026|Scopus|10.1007/s40009-026-02101-1|maintenance management; maintenance planning|sustainab|nao|Development of Future Prediction Models of Rigid Pavement for Maintenance Management in India Using Regression Analysis
REG_04991|apenas_bloco_b|FALSE|2026|Scopus|10.1080/15623599.2025.2531240||sustainab|nao|Construction quality framework for school buildings: damage detection and rectification prioritization
REG_04992|apenas_bloco_b|FALSE|2026|Scopus|10.1007/978-981-95-4889-7_40|operation and maintenance|sustainab|nao|Research and Practice on the Smart Reservoir Construction of the Nuozhadu Hydropower Station
REG_04995|apenas_bloco_b|FALSE|2026|Scopus|10.1201/9781003677499-13|operation and maintenance|sustainab|nao|Ambits for Ensuring Sustainability in the Energy Supply Chain
REG_04996|apenas_bloco_b|FALSE|2026|Scopus|10.1002/dug2.70093||sustainab; carbon neutral|nao|Carbon emission assessment of tunnel infrastructures: From construction to operation
REG_04999|apenas_bloco_b|FALSE|2026|Scopus|10.1007/978-3-032-21842-1_8|operation and maintenance|sustainab|nao|Planning and Management Tools for Renewable Energy Communities in Smart and Sustainable Urban Districts
REG_05000|apenas_bloco_b|FALSE|2026|Scopus|10.3389/fmedt.2026.1800307||sustainab|nao|Powering care at the frontlines: healthcare providers' perspectives on solarised primary health centres in rural Karnataka, India, using the WHO HHFA framework
REG_05001|apenas_bloco_b|FALSE|2026|Scopus|10.1109/mpe.2025.3643345|operation and maintenance|sustainab|nao|The Evolution of Distribution Equipment for Power Grid Transformation: Case Studies From North America, Southeast Asia, and Finland
REG_05002|apenas_bloco_b|FALSE|2026|Scopus|10.1016/j.trpro.2025.11.103||sustainab|nao|Neural Network-Based Prediction of Illumination Intensity in Workplace Environments
REG_05008|apenas_bloco_b|FALSE|2026|Scopus|10.1007/978-3-032-01948-6_2|maintenance management|sustainab; sustainable development goal; greenhouse gas|nao|Advancing Quality Control and Predictive Maintenance in Manufacturing with AI, ML, Cloud, and IoT: Supporting Sustainable Development Goals 8, 9, 12, 13, and 17
REG_05009|apenas_bloco_b|FALSE|2026|Scopus|10.1007/978-3-032-21654-0_23|maintenance management|sustainab|nao|The Evolution of Maintenance Strategies in the Context of Industrial Development and Sustainable Development
REG_05011|apenas_bloco_b|FALSE|2026|Scopus|10.3389/frwa.2025.1702521||sustainab|nao|Water partnerships: pathways for sustainable safe drinking water supply
REG_05012|apenas_bloco_b|FALSE|2026|Scopus|10.1007/978-3-032-04774-8_99|operation and maintenance|sustainab|nao|BIG-Data Handling of Complete and Simultaneously Measured Road Condition Data
REG_05013|apenas_bloco_b|FALSE|2026|Scopus|10.54517/m3869|operation and maintenance|sustainab|nao|AI-driven digital twins for resilient wind turbines under extreme conditions
REG_05014|apenas_bloco_b|FALSE|2026|Scopus|10.33175/mtr.2026.281429|operation and maintenance; retrofit|sustainab|nao|Trend for ballast water treatment system retrofits
REG_05016|apenas_bloco_b|FALSE|2026|"Scopus|WoS"|10.1155/etep/1698833|operation and maintenance|sustainab|nao|A Newton–Raphson-Based Optimizer for the Optimal Generation Allocation Problem Considering Operation and Maintenance Costs of Renewable Energy Sources
REG_05022|apenas_bloco_b|FALSE|2026|"Scopus|WoS"|10.1111/1467-8489.70108|operation and maintenance|sustainab|nao|Substituting Groundwater With Surface Water for Irrigation in Northern China: Current Status, Effectiveness and Challenges
REG_05023|apenas_bloco_b|FALSE|2026|"Scopus|WoS"|10.1007/s10668-026-07597-7|operation and maintenance|sustainab|nao|Understanding smallholder farmers: the price they are willing to pay for irrigation services in Tanzania
REG_05028|apenas_bloco_b|FALSE|2026|Scopus|10.1002/cjce.70351|operation and maintenance|sustainab|nao|Economic and environmental implications of the development of UASB reactors in Mexico for sustainable industrial wastewater treatment
REG_05029|apenas_bloco_b|FALSE|2026|Scopus|10.18280/ijsdp.210304|operation and maintenance|sustainab|nao|Designing an Equitable and Sustainable Water Tariff of Drinking Water Utility for IKN Nusantara, Indonesia’s New Capital
REG_05030|apenas_bloco_b|FALSE|2026|Scopus|10.1002/sd.70253|maintenance management|sustainab; sustainable development goal|nao|Innovating Quality Management Mindset: A Foundation for Smart and Sustainable Road Transportation
REG_05033|apenas_bloco_b|FALSE|2026|Scopus||maintenance management|sustainab|nao|5th International Conference on Advanced Research in Technologies, Information, Innovation and Sustainability 2025, ARTIIS 2025
REG_05034|apenas_bloco_b|FALSE|2026|Scopus|10.1108/ijesm-10-2025-0013||sustainab|nao|Energy sector competitiveness and export performance: the role of entrepreneurial orientation and networking capability in sustainable growth
REG_05036|apenas_bloco_b|FALSE|2026|Scopus|10.1080/10095020.2025.2610866|operation and maintenance|sustainab|nao|EDR-Fra: an enhanced defect recognition framework for sewer floating capsule robots
REG_05041|apenas_bloco_b|FALSE|2026|Scopus|10.1002/9781394242139.ch9|operation and maintenance|sustainab|nao|Data Analytics for Performance Optimization in Renewable Energy
REG_05048|apenas_bloco_b|FALSE|2025|Scopus|10.1145/3778534.3778608|operation and maintenance|life cycle|nao|Intelligent closed-loop implementation method for the entire log life cycle
REG_05052|apenas_bloco_b|FALSE|2025|Scopus|10.1117/12.3092297|operation and maintenance; maintenance management|sustainab|nao|Design of the station and depot instrument data operation and maintenance management platform
REG_05053|apenas_bloco_b|FALSE|2025|Scopus|10.1145/3776759.3776794|operation and maintenance|sustainab|nao|Green Intelligent Design for Ecological Landscape Environmental Art
REG_05056|apenas_bloco_b|FALSE|2025|Scopus|10.1145/3772726.3772881|operation and maintenance|life-cycle|nao|Research on Application of Multi-sensor Fusion Based on Deep Learning in Health State Prediction of Main Reduction Gears
REG_05057|apenas_bloco_b|FALSE|2025|Scopus|10.1145/3772726.3772746|operation and maintenance|sustainab|nao|Study on mobile collaborative information management technology for engineering procurement construction practice based on WeChat mini programs
REG_05058|apenas_bloco_b|FALSE|2025|Scopus|10.1016/j.sna.2025.117142|operation and maintenance|sustainab|nao|A hybrid electromagnetic-triboelectric nanogenerator for exhaust fan: Enabling rotation speed sensing and self-powered environmental monitoring
REG_05061|apenas_bloco_b|FALSE|2025|"Scopus|WoS"|10.1108/jstpm-10-2024-0414||sustainab|nao|Designing the future smart campus: integrating key elements to enhance user experience
REG_05064|apenas_bloco_b|FALSE|2025|"Scopus|WoS"|10.1016/j.est.2025.118789|operation and maintenance|sustainab; greenhouse gas|nao|A multi-objective-based coordinated electric vehicle charging and discharging scheduling for grid support and cost efficiency
REG_05067|apenas_bloco_b|FALSE|2025|"Scopus|WoS"|10.1021/acsestwater.5c00978|operation and maintenance|sustainab; sustainable development goal|nao|Shared Failures: Uniting Four Career Pathways to Overcome Decentralized Wastewater Workforce Challenges in Limited-Resource Rural Communities
REG_05068|apenas_bloco_b|FALSE|2025|Scopus|10.1016/j.rsma.2025.104345|operation and maintenance|life cycle; carbon neutral|nao|Identification of risk factors and pathways of mangrove carbon sink projects: From perspective of supply
REG_05072|apenas_bloco_b|FALSE|2025|Scopus|10.1117/12.3094425|operation and maintenance|life cycle|nao|Research on operation and maintenance system for hydropower stations based on digital twin
REG_05076|apenas_bloco_b|FALSE|2025|Scopus|10.1117/12.3085042|operation and maintenance|sustainab|nao|Innovative applications of big data and artificial intelligence technologies in low-carbon water management
REG_05084|apenas_bloco_b|FALSE|2025|"Scopus|WoS"|10.3390/cleantechnol7040094|operation and maintenance|sustainab; life cycle|nao|Life Cycle of Fuel Cells: From Raw Materials to End-of-Life Management
REG_05085|apenas_bloco_b|FALSE|2025|Scopus|10.3390/en18236343|operation and maintenance; condition assessment|life-cycle|nao|Full-Life-Cycle Management of High-Voltage Bushings Based on Digital Twin: Typical Scenarios, Core Technologies, and Research Prospects
REG_05086|apenas_bloco_b|FALSE|2025|Scopus|10.1038/s43247-025-02833-w|operation and maintenance|life cycle; greenhouse gas|nao|Land use impacts the environmental benefits of wind energy farms in China
REG_05087|apenas_bloco_b|FALSE|2025|Scopus|10.1016/j.apor.2025.104863||life cycle|nao|Bayesian Hankel dynamic mode decomposition for ship motion digital twinning
REG_05089|apenas_bloco_b|FALSE|2025|"Scopus|WoS"|10.3390/en18236279|operation and maintenance|sustainab; life cycle; carbon neutral|nao|Life Cycle Environmental Impact Assessment of Offshore Wind Power Combined with Hydrogen Energy Storage System
REG_05090|apenas_bloco_b|FALSE|2025|"Scopus|WoS"|10.1016/j.apenergy.2025.126486|operation and maintenance|sustainab; life cycle|nao|Assessing the environmental sustainability of alternative design concepts for transmission systems of offshore renewable energy
